Title,Artist,Creation_Date,Accession_Number,Art_Type,Culture,Image
Tomb dish,,early 1st-early 3rd century,F1907.695,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5114_08
Buddhas of the Past and Present,,ca. 475-534 C. E.,F1911.130,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5951_01
Hibiscus,Wang Yuan çæ·µ (ca. 1280-after 1349),1347,F1911.163m,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7271_15
Fishing Boats among Mountains and Streams,Formerly attributed to Guan Tong (early 10th century),16th century,F1911.247,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5715_08
"Ducks, flowers, and quail",Formerly attributed to Zhao Chang (ca. 960-after 1015),1368-1644,F1916.185,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8321_36
Amitabha Welcoming a Soul to Paradise,Formerly attributed to Su Hanchen (active early to mid-12th century),16th-17th century,F1916.64,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5772_08
Winter Landscape,Attributed to Yuan Jiang (ca. 1694-1743),18th century,F1916.84,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5779_08
Fragment with lacquer on one surface,,475-221 BCE,FSC-W-24,Unclassified,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-W-24_1
Gilt bronze plaque with animals in a landscape,,ca. 2nd century BCE,F1950.10,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7405_36
Pendant in the form of a dragon,,ca. 1300-ca. 1050 BCE,F1914.104,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1914.104_001
"Harvesting knife (<em>hu</em> ç¬), fragment",,ca. 2000-ca. 1700 BCE,F1916.490,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.490_001
"River landscape: a pagoda, foaming rapids, distant hills",,1368-1644,F1909.245L,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5922_10
Birds and peaches,,1368-1644,F1909.245d,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5922_02
Sakyamuni Buddha seated on a lion throne,,ca. 480,F1909.265,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6741_03
Incense burner,,206 BCE-220 CE,F1915.73,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7690_06
The Pure Recluse of Bamboo Creek,Formerly attributed to Ni Zan åªç (1306-1374),15th century,F1919.10,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8033_04
Bringing a Lute to Visit a Friend,Formerly attributed to He Zhen (active early 12th century),16th century,F1968.17,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7492_08
Bodhisattva Avalokiteshvara (Guanyin),,ca. 520-530,F1909.269,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7630_04
Ritual vessel (<em>pien hu</em>) and stopper,,ca. 2nd century BCE,F1909.335a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7781_05
Ornament in form of an animal,,220-589,F1913.130,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7700_16
Model (positive) for casting metal monster mask,,late 3rd century BCE-early 3rd century CE,F1916.12,Model,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7435_10
Support in the form of a bear,,206 BCE-220 CE,F1916.27,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7737_16
Ornament in the form of a persimmon receptacle,,206 BCE-220 CE,F1916.291,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7728_14
Red Peony,Formerly attributed to Zhao Boju (ca. 1120s-ca.1162),18th century,F1909.249e,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5374_05
Belt plaque,,206 BCE-220 CE,F1913.127,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7700_15
Pottery: Unidentified form,,3rd century BCE,F1914.109,Unclassified,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7395_19
A Bird on a leafy branch,,16th-17th century,F1916.589,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5675_11
"Fallen Flowers, Playing Fish",Traditionally attributed to Zhao Kexiong (born ca. 1080),17th century,F1919.162,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5111_01
"Oracle bone, inscribed",,ca. 1600 - ca. 1050 BCE,FSC-O-28,Unclassified,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-O-28_1
"Bone, decorated fragment",,ca. 1600 - ca. 1050 BCE,FSC-O-38,Natural Material,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-O-38_1
Bracelet,,late 3rd millenium BCE,F1917.391,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.391_001
Landscape: mountain and water; a figure under a plum tree,,16th-early 17th century,F1907.143,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7328_08
Garment hook (<em>daigou</em>) with dragons and taotie,,206 BCE-8 CE,F1946.8a-b,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7679_21
Bracelet,,ca. 3000-1700 BCE,F1917.143,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.143_001
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1917.358,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.358_001
Tomb tripod vessel,,early 1st-early 3rd century,F1904.320,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5546_01
A soft-drink peddler and customers,Jiang Yin,17th century,F1911.161g,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8018_03
A Man Taking His Ease,,15th-16th century,F1911.232,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5954_02
Landscape: perpendicular cliffs and rough water,Formerly attributed to Dong Yuan (å³)è£æº (died 962),17th century,F1911.255,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5714_02
Chariot fitting: axle cap,,1050-221 BCE,F1911.96,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6071_03
"Chair cover with a crane, lions, dragons, auspicious symbols and floral patterns",,18th century,F1913.153,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7258_16
Luohan with a White Monkey,,17th century,F1914.77,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5751_07
Ornament in the form of a toad,,206 BCE-220 CE,F1916.308,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7706_09
Water-buffaloes and attendants under willow-trees,Traditionally attributed to Zhu Xi (active early 12th century),1368-1644,F1919.151,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5372_08
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1917.45,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.45_001-000002
"Slab in low relief from mortuary chamber; design, in three registers, of horses, riders, and carts",,25-220,F1910.2,Architectural Element,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8535_21
"Flowers, ducks, and quail",Formerly attributed to Huang Jubao (active mid-10th century),17th century,F1911.233,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7467_01
A Group of Luohan,Ding Yunpeng (1547 - 1628),1613,F1911.284,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5712_02
"Small soapstone tablet, with pierced relief of Manjusri on lion",,dated 543,F1913.36,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7423_33
Harness fitting (fragment),,206 BCE-220 CE,F1916.289,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7728_12
Autumnal foliage in a mountain gorge,Formerly attributed to Yang Sheng (active early to mid-8th century),1368-1644,F1919.118,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5847_08
Tomb figure of a lion,,first half of 8th century,F1929.15,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7735_05
Two mice and a melon vine,Formerly attributed to Zhao Boju (ca. 1120s-ca.1162),18th century,F1909.249d,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5374_04
Ornamental plaque,,3rd century BCE,F1917.372,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5933_07
Linchpin on the form of a figure and dragon head,,122-125,F1918.148a-d,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7766_05
Recumbent ram,,1368-1644,F1919.8,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7535_18
Ferrule (<em>zun</em>),,5th-4th century BCE,F1979.11,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6335_06
"Pindola Bharadvaja, the First Venerable Luohan",Formerly attributed to Wu Daozi (å³)å³éå­ (active ca. 710-760),1345,F1992.41,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6129_07
Head ornament,,ca. 3300-2250 BCE,F1917.378d,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.378d_001
Green-glazed hu-shaped jar,,1st century BCE-early 1st century CE,F1909.299,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-1261_15h
Garment hook (<em>daigou</em>),,770 BCE-220 CE,F1916.208,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7690_18
Tapestry: peonies,,1368-1644,F1916.571j,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7413_20
Snow-laden branches of a plum-tree,,15th-16th century,F1918.2,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5827_01
Fisherman Boating under Winter Trees,Formerly attributed to Li Cheng ææ (919-967),15th century?,F1918.38,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5807_09
Bowl with masks and ring handles,,206 BCE-220 CE,F1919.66,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7729_30
Cylindrical bead,,ca. 3300-2250 BCE,F1916.759,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.759_001
Disk (<em>bi</em> ç§) with incised glyph (fragment),,ca. 3300-2250 BCE,F1919.58a-c,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1919.58_001
Pendant in the form of a dragon,,475-221 BCE,F1932.40,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5934_09
Bowl stand (for tea bowl F1911.355),,16th to early 18th century,F1911.634,Furniture and Furnishing,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6973_10
Caparisoned Elephant and Attendant,Traditionally attributed to Guanxiu (å³)è²«ä¼ (822-912),16th-17th century,F1915.19,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5762_01
Traveling at Dawn in the Snowy Foothills,Attributed to Fan Qi æ¨å» (1616-ca. 1695),17th century,F1916.139,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6049_06
"Tapestry with cranes, rocks, pines, and clouds",,1368-1644,F1916.407,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7890_08
One of a set of bells (<em>bo</em>) with felines and dragons,,ca. 550-500 BCE,S1987.282,Musical Instrument,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-S1987.282_001
Forked blade (<em>zhang</em> ç),,ca. 2000-1700 BCE,F1916.495,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.495_001
"Two colophons, in running script",Jia Zhen (1832 -1869),1864,F1911.163u,Calligraphy,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7271_23
Jar,,possibly 221-206 BCE,F1911.78a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7726_09
Chariot fitting: axle cap,,ca. 1600-1050 BCE,F1911.93,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6071_02
Pair of domestic geese,,1368-1644,F1915.11,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7406_40
Bodhisattva Avalokiteshvara (Guanyin),,534-550,F1912.81,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7734_10
Straight chisel (<em>gui</em>),,ca. 1600-1050 BCE,F1919.53,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5050_01
Garment hook (<em>daigou</em>),,475-221 BCE,F1915.95,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7775_10
Pair of Phoenixes on a Paulownia Tree,Formerly attributed to Bian Luan (active late 8th-early 9th century),16th century,F1919.112,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5847_04
"Birds, plum blossoms, bamboo and snow",Traditionally attributed to Dai Wan (active early 12th century),1368-1644,F1919.160,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5124_03
"Harvesting knife (<em>hu</em> ç¬), fragment",,ca. 2000-ca. 1700 BCE,F1917.24,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.24_001
Gathering at the Orchid Pavilion,Formerly attributed to Li Gonglin (å³)æå¬éº (ca. 1049-1106),16th-17th century,F1911.187,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7452_20
Garment hook (<em>daigou</em>),,3rd century BCE,F1916.443,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7726_18
Ceremonial staff,,1368-1644,F1916.485,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8359_01
Writing a Poem on a Crimson Leaf,,16th century,F1917.335,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5814_03
Wind and Snow at Ba Bridge,Formerly attributed to Wu Junchen (active mid-13th century),15th-16th century,F1919.143,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5124_02
Portrait of Bao Zheng (998-1061),Bao Zheng åæ¯ (999 - 1062),1368-1644,F1919.181,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8380_06
Mask,,206 BCE-220 CE,F1913.98,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7705_02
Fishing with Cormorants,Formerly attributed to Gong Kai é¾é (1222-1307),17th century,F1916.40,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5771_03
Tomb model of a lamp,,early 1st-early 3rd century,F1919.106,Model,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5854_07
Sword,,4th-3rd century BCE,F1979.4,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7767_24
"Harvesting knife (<em>hu</em> ç¬) with mask and felines, fragment",Box inscription by Chu Deyi è¤å¾·å½ (1871-1942),ca. 2000-1700 BCE,F1918.1.1,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1918.1.1_001
A Tartar horseman with a hawk,Formerly attributed to Zhao Mengfu è¶å­é « (1254-1322),1368-1644,F1911.162h.1-2,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6372_01
"A female figure, garden rocks, and peonies",Formerly attributed to Qiu Ying ä»è± (ca. 1494-1552),18th century?,F1911.279,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5711_11
"A stag, a doe, and red camellias in snow",Zhou Yuan (mid- to late 14th century),1367,F1911.282,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5712_01
Ritual vessel (<em>you</em>) and cover,,ca. late 11th-early 10th century BCE,F1911.37a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7926_09
Head of a Luohan,,ca. 700-750,F1916.237,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6665_04
Winter Landscape,Formerly attributed to Yan Wengui (10th century),16th-17th century,F1919.110,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5847_02
Ritual wine warmer (<em>jia</em>) with taotie and birds,,ca. 1400-1250 BCE,F1907.37,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7877_01
Landscape with travelers,Formerly attributed to Guo Xi (å³)é­ç (ca. 1001-1090),17th century,F1909.228,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7463_07
Ritual vessel (<em>pou</em>),,ca. 6th century BCE,F1909.280,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7596_07
Two Archers on Horseback,,18th century,F1911.489,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5924_03
Wine flask (<em>bianhu</em>) with geometric decoration,,ca. 3rd century BCE,F1915.103a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1915.103a-b_001
Ornament in the form of a horse,,220-589,F1915.220,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7705_24
Garment hook (<em>daigou</em>),,206 BCE-220 CE,F1916.257a-c,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7901_06
Chariot fitting: axle cap and linchpin,,770-221 BCE,F1916.469a-b,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6072_07
Ducks on the Autumn Stream,,16th-17th century,F1916.92,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5780_01
"Baluster vase, one of three in a five-piece garniture (F1980.190--194)",,1662-1722,F1980.192a-c,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7761_14
"Dagger-axe (<em>ge</em> æ) with bird, fragment reworked",,ca. 1300-ca. 1050 BCE,F1916.149,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.149_001
Tube (cong </>ç®</i>),,ca. 1600-ca. 771 BCE,F1917.69,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.69_001
Tomb model of a stove,,early 1st-early 3rd century,F1907.69,Model,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5114_05
The Captivity of Cai Wenji (four scenes),,1279-1368,F1911.219,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7465_30
Textile with floral medallions and lozenges,,first half of the 8th century,F1911.597a-b,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8084_01
Possible chariot fitting,,ca. 1600-1050 BCE,F1911.89,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6070_08
Standing horse,,220-589,F1913.114,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7700_14
Ritual vessel (<em>pou</em>) with cover,,12th-11th century BCE,F1913.30a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7550_29
Reliquary in the form of a miniature sarcophagus,,8th century,F1915.106a-f,Container,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8210_10
Ornament in the form of possibly a monkey riding a horse,,220-589,F1915.222,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7705_26
Courtesans with fan and flute,Formerly attributed to Zhang Gui (active mid-12th century),17th-18th century,F1916.107,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6694_04
Fitting (fragment),,ca. 1050-221 BCE,F1916.349,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7728_25
Tomb figure of a barking dog,,early 1st-early 3rd century,F1917.216,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5115_06
Listening to the Pines in a Riverside Pavilion,Formerly attributed to Xu Daoning (ca. 1000-after 1066),16th century,F1970.36,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7735_21
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1917.67,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.67_001
Tomb jar,,early 1st-early 3rd century,F1905.88,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5114_03
Way-station and travelers,Formerly attributed to Li Zhaodao ææ­é (675 - 758),16th century,F1909.251b,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7066_02
Tomb figure of a standard bearer,,early 8th century,F1909.327,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7368_31
"Fragment, showing torso of seated Buddha, a standing Bodhisattva and two cartouches on the front: and left arm of another seated Buddha on the side",,ca. 500,F1911.549,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7259_21
Brocade panel,,18th century,F1913.155,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7814_04
"Old woman on ox, with herd-boy and calf",Formerly attributed to Goulong Shuang (active late 11th century),1368-1644,F1915.246,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7406_41
Fitting for a spear (<em>shu</em>),,5th century BCE,F1979.15,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6335_10
Axe (<em>fu</em> æ§),,ca. 3300-2250 BCE,F1917.66,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.66_001
Man fishing from a boat under a tree,Formerly attributed to Ma Hezhi é¦¬åä¹ (active mid- to late 12th century),1368-1644,F1911.476,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7406_20
Head of a Buddha,,550-577,F1913.67,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6852_02
Garment hook (<em>daigou</em>),,5th-4th century BCE,F1916.203,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7690_14
Tapestry: fruit trees and hollyhocks,,1368-1644,F1916.542,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5717_10
Fragments from a decorated box,,475-221 BCE,FSC-L-26,Container,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-L-26
Tomb model of a watch dog,,early 1st-early 3rd century,F1910.14,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6972_04
Animal,,220-589,F1913.96,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7630_12
Lion,,220-589,F1915.213,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7631_11
Incense burner,,18th century to early 20th century,F1916.171a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7677_18
Ornament with two dragonheads,,206 BCE-220 CE,F1917.271,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7729_18
Tapered pendant,,ca. 3300-2250 BCE,F1914.128,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1914.128_001
Disk (<em>bi</em> ç§),,ca. 1600-1050 BCE,F1919.30,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1919.30_001
Inner cast or model for a comic mask in the round,,late 3rd century BCE-early 3rd century CE,F1916.6,Model,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7455_22
Weft-woven tapestry (kesi): Three Star Gods and Joy Personified as Two Children,,18th-19th century,F1917.118,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5732_09
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1916.380,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.380_001
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1919.19,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1919.19_001
Buddhist tablet,,Dated 574 CE,F1909.284,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7423_15
Buddhist tablet: standing figure in high relief; right hand missing,,Dated 551 CE,F1909.289,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8535_11
Dragonfly and lotus plants,,16th--early 17th century,F1911.163t,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7271_22
Riding Through Snow in Search of Plum Blossoms,Formerly attributed to Han Huang (723-787),17th century,F1916.79,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8230_11
Disk (<em>bi</em>),,4th-3rd century BCE,F1919.24,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1919.24_001
Disk (<em>bi</em>) with knobs,,475-221 BCE,F1918.27,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6022_11
Seated figure of the Buddha Sakyamuni in high relief,,534-550,F1914.36,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7995_21
Ornament with a bear head,,206 BCE-220 CE,F1915.205,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7705_21
Looking at Flowering Plums and Reading,Style of Ma Yuan é¦¬é  (active late 12th-early 13th century),14th-15th century,F1992.45,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7444_44
Bracelet with incised glyphs,,ca. 3300-2250 BCE,F1917.385,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.385_001
Padlock in the form of an animal,,206 BCE-220 CE,F1916.452,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7729_03
Ritual wine vessel (<em>fangtsun</em>),,late 11th-early 10th century BCE,F1925.2,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6242_01
Fitting,,ca. 1050-771 BCE,FSC-B-608,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-B-608_1-000001
"Disk (<em>bi</em>) with knobs, feline and dragon",,100-220,F1916.155,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.155_001
Bracelet,,ca. 3300-2250 BCE,F1917.139,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.139_001
Pendant in the form of a tiger,,ca. 1300-ca. 1050 BCE,S1987.705,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-S1987.705_001
Ritual wine container (<em>pou</em>),,ca. 1200-1100 BCE,F1909.334,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7372_09
"Buddhist tablet: seated central figure flanked by monk and Bodhisattva on either hand; rectangular base, and figure of Buddha in sunken relief on reverse",,550-577,F1912.98,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8535_43
Fragment of Guanyin of Eleven Heads,,703,F1914.55,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8210_09
Walking with staves in the autumn hills,Formerly attributed to Guo Xi (å³)é­ç (ca. 1001-1090),1368-1644,F1916.571i,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7413_19
"Birds, Willow Tree, and Flowers",Follower of LÃ¼ Ji (ca. 1420-ca. 1505),15th-16th century,F1919.153,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5372_10
Tomb stand,,early 1st-early 3rd century,F1919.4,Furniture and Furnishing,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5867_01
Harness fitting: bit,,5th-4th century BCE,F1979.8,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7768_20
"Harvesting knife (<em>hu</em> ç¬), fragment",,ca. 2000-ca. 1700 BCE,F1916.244,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8238_03
Landscape with pines,Formerly attributed to Zhang Zao (mid- to late 8th century),17th century,F1911.212,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7463_41
Chariot fitting: axle cap,,ca. 1600-1050 BCE,F1911.90,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6069_01
